0
0.165736
0.326888
0.478998
0.61786
0.739631
0.840945
0.918998
0.971632
0.997391
0.995562
0.966196
0.910106
0.828842
0.724653
0.60042
0.45958
0.306028
0.144011
-0.0219894
-0.187381
-0.34759
-0.498185
-0.635
-0.754251
-0.85264
-0.927445
-0.976597
-0.998737
-0.993252
-0.960294
-0.900774
-0.816339
-0.709325
-0.58269
-0.439939
-0.285019
-0.122216
0.0439681
