0
0.00712355
0.0142457
0.0213649
0.0284797
0.0355888
0.0426907
0.0497839
0.056867
0.0639386
0.0709972
0.0780413
0.0850697
0.0920807
0.0990731
0.106045
0.112996
0.119924
0.126827
0.133705
0.140556
0.147378
0.15417
0.160931
0.167659
0.174353
0.181012
0.187634
0.194217
0.200762
0.207266
0.213727
0.220145
0.226519
0.232847
0.239127
0.245359
0.251541
0.257672
0.26375
0.269775
0.275746
0.28166
0.287517
0.293316
0.299055
0.304734
0.310351
0.315904
0.321394
0.326818
0.332176
0.337467
0.342689
0.347841
0.352923
0.357933
0.362871
0.367735
0.372524
0.377238
0.381875
0.386435
0.390916
0.395318
0.399639
0.403879
0.408038
0.412114
0.416105
0.420013
0.423835
0.427571
0.431221
0.434783
0.438256
0.441641
0.444936
0.448141
0.451254
0.454276
0.457206
0.460043
0.462787
0.465437
0.467992
0.470452
0.472817
0.475086
0.477258
0.479334
0.481312
0.483193
0.484975
0.486659
0.488244
0.48973
0.491117
0.492404
0.493591
0.494678
